Sales_Date,Store,Month,Weekday,Sales,Unit_Price,State,Climate,Promo,Test20t,Test50t
1/20/2009,1023,1,3,442.53,1.28999164,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,0
1/21/2009,1023,1,4,524.23,0.77971501,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,0
1/22/2009,1023,1,5,394.88,1.19003241,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,0
1/23/2009,1023,1,6,367.55,1.03743708,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,0
1/24/2009,1023,1,7,463.35,1.2899536,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,0
1/25/2009,1023,1,1,298.96,1.28987155,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,0
1/26/2009,1023,1,2,341.24,1.28994256,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
1/27/2009,1023,1,3,629,1.18860095,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
1/28/2009,1023,1,4,511.67,1.08851408,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
1/29/2009,1023,1,5,335.45,1.18983455,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
1/30/2009,1023,1,6,384.98,0.89004624,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
1/31/2009,1023,1,7,410.7,0.89004139,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
2/01/2009,1023,2,1,512.21,0.9900041,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/02/2009,1023,2,2,408.63,1.29004234,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/03/2009,1023,2,3,559.01,1.24995975,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/04/2009,1023,2,4,385.4,1.58990659,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/05/2009,1023,2,5,636.58,0.98026957,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
2/06/2009,1023,2,6,1203.37,0.64995803,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
2/07/2009,1023,2,7,400.29,0.78995228,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/08/2009,1023,2,1,228.09,1.19005656,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/13/2009,1023,2,6,341.56,1.19003982,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/14/2009,1023,2,7,473.44,0.9822364,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
2/15/2009,1023,2,1,250.98,0.97999841,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
2/16/2009,1023,2,2,309.22,0.97813854,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/17/2009,1023,2,3,708.9,0.88592185,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
2/18/2009,1023,2,4,507.47,0.93952352,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
2/19/2009,1023,2,5,452.72,1.2899143,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/20/2009,1023,2,6,316.46,1.19003982,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/21/2009,1023,2,7,547.28,1.18993934,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/22/2009,1023,2,1,194.12,1.18993406,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/23/2009,1023,2,2,452.29,1.19001083,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/24/2009,1023,2,3,188.59,1.19009491,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/25/2009,1023,2,4,633.87,0.77880322,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
2/26/2009,1023,2,5,544.7,1.23574445,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/27/2009,1023,2,6,480.73,1.24816425,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
2/28/2009,1023,2,7,447.85,1.24861003,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/01/2009,1023,3,1,562.37,0.88991234,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/02/2009,1023,3,2,714.4,0.88882979,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
3/03/2009,1023,3,3,597.34,1.23345164,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/04/2009,1023,3,4,352.54,1.19986385,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/05/2009,1023,3,5,397.45,0.98009813,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
3/06/2009,1023,3,6,532.24,0.8786074,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
3/07/2009,1023,3,7,377.17,0.99013707,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/08/2009,1023,3,1,303.3,1.19004286,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/13/2009,1023,3,6,417.99,1.1899567,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/14/2009,1023,3,7,479.87,1.18607123,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/15/2009,1023,3,1,254.18,1.18978677,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/16/2009,1023,3,2,475.26,1.18764466,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/17/2009,1023,3,3,1491.22,0.6800338,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
3/18/2009,1023,3,4,328.56,1.18803263,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/19/2009,1023,3,5,463.28,1.18908651,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
3/20/2009,1023,3,6,440.88,1.19009708,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
3/21/2009,1023,3,7,407.6,1.38994112,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/22/2009,1023,3,1,202.22,1.39002077,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/23/2009,1023,3,2,308.54,1.39009529,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/24/2009,1023,3,3,1031.62,0.6799209,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
3/25/2009,1023,3,4,468.74,1.14684047,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/26/2009,1023,3,5,397.49,1.19006767,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/27/2009,1023,3,6,387.78,1.18992728,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/28/2009,1023,3,7,497.23,1.18985178,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/29/2009,1023,3,1,279.22,1.18995774,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/30/2009,1023,3,2,380.87,1.19001234,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
3/31/2009,1023,3,3,1035.04,0.65003285,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
4/01/2009,1023,4,4,382.17,0.8901536,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/02/2009,1023,4,5,423.55,0.88841931,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
4/03/2009,1023,4,6,465.78,1.2242475,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/04/2009,1023,4,7,550.67,1.05987252,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/05/2009,1023,4,1,328.85,1.28991942,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/06/2009,1023,4,2,355.69,1.28991538,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/07/2009,1023,4,3,336.51,1.05004309,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/08/2009,1023,4,4,1438.97,0.58001209,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
4/13/2009,1023,4,2,384.38,0.98987981,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/14/2009,1023,4,3,694.56,0.98554481,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/15/2009,1023,4,4,368.19,0.91564138,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
4/16/2009,1023,4,5,290.52,0.98981137,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/17/2009,1023,4,6,331.21,1.24999245,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/18/2009,1023,4,7,498.15,0.98998294,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/19/2009,1023,4,1,348.09,0.99014623,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/20/2009,1023,4,2,427.6,0.98999065,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/21/2009,1023,4,3,404.99,1.38215758,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/22/2009,1023,4,4,390.05,1.37664402,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/23/2009,1023,4,5,359.74,1.39000389,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/24/2009,1023,4,6,299.82,1.38966713,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/25/2009,1023,4,7,331.59,1.28432703,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/26/2009,1023,4,1,222.58,1.28996316,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/27/2009,1023,4,2,356.5,1.29009818,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
4/28/2009,1023,4,3,745.92,0.73967718,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
4/29/2009,1023,4,4,429.83,0.96386944,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
4/30/2009,1023,4,5,366.78,1.2883745,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
5/01/2009,1023,5,6,497.88,0.88997349,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
5/02/2009,1023,5,7,421.98,1.1900327,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
5/03/2009,1023,5,1,377.17,1.24986081,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
5/04/2009,1023,5,2,318.28,1.06001005,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
5/05/2009,1023,5,3,2351.8,0.47996003,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
5/06/2009,1023,5,4,379.71,0.97977404,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
5/07/2009,1023,5,5,284.32,1.05011958,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
5/08/2009,1023,5,6,403.47,1.12692393,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
5/13/2009,1023,5,4,438.35,0.9318581,RJ,TROPICAL / HOT / SEMI-HUMID,1,0,1
5/14/2009,1023,5,5,529.03,0.94994613,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
5/15/2009,1023,5,6,341.47,1.38990248,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
5/16/2009,1023,5,7,468.62,1.38647518,RJ,TROPICAL / HOT / SEMI-HUMID,0,0,1
